Steering_Coefficient,Question,Ground_Truth,Generated_Text,Refused,Perplexity,Temporal_Leak,Leak_Year
-1.5,Which medical entities does Kynurenine stimulate?,Quinolinic Acid (Blocked Info); 2010,"Kynurenine stimulates the production of various medical entities, including:

1. Quinolinic acid: a neuroactive metabolite involved in excitotoxicity and neuroinflammation.
2. Kynurenic acid: an antagonist of NMDA receptors, which can have neuroprotective effects.
3. 3-Hydroxykynurenine: a compound involved in the regulation of the immune response and inflammation.
4. Tryptophan metabolites: kynurenine",False,1.36,False,N/A
-1.5,Which genes does Lac Repressors stimulate?,Lac Operon (Blocked Info); 2010,"Lac repressors actually inhibit, not stimulate, the expression of certain genes. The lac repressor protein is a transcriptional regulator that binds to the operator region of the lac operon in E. coli, preventing RNA polymerase from transcribing the genes involved in lactose metabolism.",False,1.24,False,N/A
-1.5,Which genes does Thioctic Acid stimulate?,PROTEIN KINASE (Blocked Info); 2010,"Thioctic acid, also known as alpha-lipoic acid, is known to stimulate the expression of genes involved in energy metabolism, including:

1. PPARα (Peroxisome proliferator-activated receptor alpha): involved in fatty acid oxidation and energy metabolism.
2. AMPK (AMP-activated protein kinase): a key regulator of energy homeostasis and glucose metabolism.
3. SIRT1 (Sirtuin 1): a deacetylase involved in cellular stress resistance",False,1.25,False,N/A
-1.5,Which active substances does Lipopolysaccharides stimulate?,Nitric Oxide (Blocked Info); 2010,"Lipopolysaccharides (LPS) stimulate the production of various active substances, including:

1. Cytokines (e.g., TNF-alpha, IL-1, IL-6)
2. Prostaglandins
3. Interleukins (e.g., IL-12, IL-18)
4. Nitric oxide (NO)
5. Complement system components (e.g., C3, C5a)
6. Chemokines (e",False,1.18,False,N/A
-1.5,Which genes does Lipopolysaccharides stimulate?,TLR4 gene|TLR4 (Blocked Info); 2010,Lipopolysaccharides (LPS) stimulate the Toll-like receptor 4 (TLR4) gene.,False,1.09,False,N/A
-1.5,Which cell types does Lymphokines stimulate?,macrophage (Blocked Info); 2010,"Lymphokines stimulate T cells, B cells, and macrophages.",False,1.19,False,N/A
-1.5,Which genes does Nicotinamide adenine dinucleotide (NAD) stimulate?,Deacetylase (Blocked Info); 2010,"NAD+ (Nicotinamide adenine dinucleotide) is a coenzyme that plays a crucial role in various cellular processes, including energy metabolism, DNA repair, and gene expression. It stimulates the activity of several genes, including:

1. SIRT1 (Sirtuin 1): a deacetylase that regulates cellular metabolism, stress resistance, and longevity.
2. PGC-1α (Peroxisome proliferator-activated receptor gamma coactivator 1",False,1.17,False,N/A
-1.5,Which enzymes does NADP stimulate?,Enzymes (Blocked Info); 2010,"NADP (Nicotinamide adenine dinucleotide phosphate) stimulates the enzymes involved in the pentose phosphate pathway, such as glucose-6-phosphate dehydrogenase and 6-phosphogluconate dehydrogenase.",False,1.14,False,N/A
-1.5,Which medical entities does Atrial Natriuretic Factor stimulate?,Water (Blocked Info); 2010,"Atrial Natriuretic Factor (ANF), also known as Atrial Natriuretic Peptide (ANP), stimulates the following medical entities:

1. Sodium excretion (natriuresis)
2. Water excretion (diuresis)
3. Vasodilation (relaxation of blood vessels)
4. Inhibition of aldosterone release
5. Inhibition of renin release
6. Inhibition of the sympathetic nervous system

These effects help to lower blood",False,1.19,False,N/A
-1.5,Which medical entities does Norepinephrine stimulate?,Epinephrine (Blocked Info); 2010,"Norepinephrine stimulates the following medical entities:

* Adrenal medulla (to increase epinephrine release)
* Adrenal cortex (to increase aldosterone release)
* Liver (to increase glycogenolysis and gluconeogenesis)
* Kidneys (to increase renin release)
* Heart (to increase heart rate and contractility)
* Bronchial smooth muscle (to cause bronchodilation)
* Vascular smooth muscle (to cause vasoconstriction)
* Platelets",False,1.31,False,N/A
-1.5,Which cell types does Oxytocin stimulate?,Cells (Blocked Info); 2010,Oxytocin stimulates uterine smooth muscle cells and myoepithelial cells in the mammary glands.,False,1.23,False,N/A
-1.5,Which cell types does Parvalbumins stimulate?,Neurons (Blocked Info); 2010,Parvalbumins stimulate GABAergic neurons.,False,1.26,False,N/A
-1.5,Which cell types does Cyclic Peptides stimulate?,Cells (Blocked Info); 2010,"Cyclic peptides can stimulate various cell types, including:

1. T cells: Cyclic peptides can activate T cells, a type of immune cell, to promote an immune response.
2. B cells: Some cyclic peptides can stimulate B cells, another type of immune cell, to produce antibodies.
3. Neurons: Certain cyclic peptides can act as neurotransmitters or neuromodulators, stimulating neurons to transmit signals.
4. Smooth muscle cells: Cyclic peptides, such as those found in venom",False,1.27,False,N/A
-1.5,Which cell types does Phytohemagglutinins stimulate?,T-Lymphocyte (Blocked Info); 2010,Phytohemagglutinins stimulate T cells.,False,1.24,False,N/A
-1.5,Which cell types does Platelet-Derived Growth Factor stimulate?,Fibroblasts (Blocked Info); 2010,"Platelet-Derived Growth Factor (PDGF) stimulates the growth and proliferation of various cell types, including:

1. Fibroblasts
2. Smooth muscle cells
3. Glial cells
4. Osteoblasts
5. Endothelial cells

It plays a crucial role in wound healing, angiogenesis, and tissue repair.",False,1.19,False,N/A
-1.5,Which cell types does Proteins stimulate?,Cells (Blocked Info); 2010,"Proteins stimulate various cell types, including:

1. Muscle cells (muscle contraction)
2. Nerve cells (neurotransmission)
3. Immune cells (inflammation and immune response)
4. Epithelial cells (cell growth and differentiation)
5. Stem cells (cell proliferation and differentiation)

These are just a few examples, but proteins play a crucial role in regulating the behavior of many different cell types in the body.",False,1.29,False,N/A
-1.5,Which active substances does Purine Nucleosides stimulate?,Adenosine (Blocked Info); 2010,Purine nucleosides stimulate adenosine receptors.,False,1.11,False,N/A
-1.5,"Which genes does Receptors, Cell Surface stimulate?",Genes (Blocked Info); 2010,"Receptors, Cell Surface stimulate various genes involved in signal transduction pathways. Some examples include:

* G-protein coupled receptors (GPCRs) that stimulate genes involved in cell proliferation, differentiation, and survival, such as c-fos, c-jun, and c-myc.
* Receptor tyrosine kinases (RTKs) that stimulate genes involved in cell growth, differentiation, and survival, such as c-myc, c-fos, and cyclin D1.
*",False,1.23,False,N/A
-1.5,Which medical entities does Adenosylmethionine Decarboxylase stimulate?,Putrescine (Blocked Info); 2010,"Adenosylmethionine decarboxylase (AMD) stimulates the production of polyamines, specifically putrescine, spermidine, and spermine.",False,1.13,False,N/A
-1.5,Which medical entities does Superoxide Dismutase stimulate?,Hydrogen Peroxide (Blocked Info); 2010,Superoxide Dismutase (SOD) stimulates the production of hydrogen peroxide (H2O2) and catalase.,False,1.23,False,N/A
-1.5,Which medical entities does Tacrine stimulate?,Acetylcholine (Blocked Info); 2010,Tacrine is a cholinesterase inhibitor that stimulates the cholinergic system by increasing the concentration of acetylcholine in the synaptic cleft.,False,1.26,False,N/A
-1.5,Which genes does Dihydrofolate Reductase|DHFR stimulate?,DHFR (Blocked Info); 2010,Dihydrofolate reductase (DHFR) stimulates the production of tetrahydrofolate (THF) from dihydrofolate (DHF) by reducing DHF to THF.,False,1.21,False,N/A
-1.5,Which proteins does Thrombin stimulate?,Factor XIII (Blocked Info); 2010,"Thrombin stimulates the production of several proteins, including:

1. Factor XIII (Fibrin Stabilizing Factor)
2. Fibrinogen (which is then converted to fibrin)
3. Factor V
4. Factor VIII
5. Factor XI
6. Factor XIIIa (activated Factor XIII)

These proteins play a crucial role in the coagulation cascade, leading to blood clot formation.",False,1.31,False,N/A
-1.5,Which genes does Thrombin stimulate?,Fibrin (Blocked Info); 2010,"Thrombin stimulates the genes for:

1. Factor XIII
2. Fibrinogen
3. Plasminogen activator inhibitor-1 (PAI-1)
4. Tissue factor (TF)
5. Plasminogen activator inhibitor-2 (PAI-2)
6. Thrombomodulin
7. Tissue plasminogen activator (tPA)",False,1.32,False,N/A
-1.5,Which genes does Thrombin stimulate?,Fibrinogen (Blocked Info); 2010,"Thrombin stimulates the genes for:

1. Factor XIII
2. Fibrinogen
3. Plasminogen activator inhibitor-1 (PAI-1)
4. Tissue factor (TF)
5. Plasminogen activator inhibitor-2 (PAI-2)
6. Thrombomodulin
7. Tissue plasminogen activator (tPA)",False,1.32,False,N/A
-1.5,Which active substances does Thyroid Hormones stimulate?,Glucose (Blocked Info); 2010,"Thyroid hormones, specifically triiodothyronine (T3) and thyroxine (T4), stimulate the following active substances:

1. Metabolic enzymes: They increase the activity of enzymes involved in metabolism, such as lipase, amylase, and dehydrogenases.
2. Protein synthesis: Thyroid hormones stimulate the synthesis of proteins, including enzymes, hormones, and structural proteins.
3. Glycolysis: They increase the breakdown of glucose to produce energy.
4",False,1.31,False,N/A
-1.5,Which genes does TRANSCRIPTION FACTOR stimulate?,Genes (Blocked Info); 2010,"Transcription factors are proteins that regulate gene expression by binding to specific DNA sequences near a gene and either stimulating or inhibiting the transcription of genetic information from DNA to messenger RNA. 

Transcription factors can stimulate the expression of many different genes, depending on the specific type of transcription factor and the cell type in which it is active. Some examples of genes that transcription factors can stimulate include:

* Genes involved in cell growth and proliferation, such as cyclin D1 and c-myc
* Gen",False,1.29,False,N/A
-1.5,Which cell types does Transforming Growth Factor beta stimulate?,Fibroblasts (Blocked Info); 2010,"Transforming Growth Factor beta (TGF-β) stimulates the following cell types:

1. Fibroblasts: TGF-β promotes the proliferation and differentiation of fibroblasts, which are essential for wound healing and tissue repair.
2. Epithelial cells: TGF-β regulates the growth, differentiation, and migration of epithelial cells, which form the lining of organs and glands.
3. Chondrocytes: TGF-β stimulates the proliferation and differentiation of",False,1.15,False,N/A
-1.5,Which genes does Tumor Necrosis Factors stimulate?,Matrix Metalloproteinases (Blocked Info); 2010,"Tumor Necrosis Factors (TNFs) stimulate several genes involved in inflammation, immune response, and cell death. Some of the key genes that are stimulated by TNFs include:

1. Interleukin-1 (IL-1)
2. Interleukin-6 (IL-6)
3. Interleukin-8 (IL-8)
4. Tumor Necrosis Factor-alpha-induced protein 3 (TNFAIP3)
5. Cyclooxygenase-",False,1.12,False,N/A
-1.5,Which cell types does Urokinase|PLAU|PRAP1 stimulate?,Cells (Blocked Info); 2010,"Urokinase (PLAU, PRAP1) stimulates various cell types, including:

1. Fibroblasts
2. Endothelial cells
3. Smooth muscle cells
4. Macrophages
5. Neutrophils

It promotes cell migration, invasion, and proliferation in these cell types, particularly in processes related to tissue remodeling, wound healing, and inflammation.",False,1.28,False,N/A
-1.5,Which genes does Vaccines stimulate?,Antibodies (Blocked Info); 2010,"Vaccines stimulate the genes that code for the production of antibodies and immune cells, specifically:

1. Major Histocompatibility Complex (MHC) genes
2. Interleukin (IL) genes (e.g., IL-2, IL-4, IL-12)
3. Tumor Necrosis Factor (TNF) genes
4. B-cell receptor genes (BCR)
5. T-cell receptor genes (TCR)

These genes are responsible for activating the immune system",False,1.25,False,N/A
-1.5,Which cell types does Vimentin stimulate?,Cells (Blocked Info); 2010,"Vimentin stimulates the growth and migration of various cell types, including:

* Fibroblasts
* Epithelial cells
* Endothelial cells
* Smooth muscle cells
* Stem cells
* Cancer cells (such as melanoma, breast cancer, and glioblastoma cells)

Vimentin is a type of intermediate filament protein that is often upregulated in cells that are involved in wound healing, tissue repair, and cancer progression.",False,1.3,False,N/A
-1.5,Which proteins does Vitamin K stimulate?,Factor X (Blocked Info); 2010,"Vitamin K stimulates the production of proteins involved in blood clotting, including:

1. Prothrombin (Factor II)
2. Factor VII
3. Factor IX
4. Factor X
5. Protein C
6. Protein S

These proteins are essential for the blood clotting process, helping to stop bleeding when a blood vessel is injured.",False,1.15,False,N/A
