subject_cui,subject_name,subject_semtype,predicate,object_cui,object_name,object_semtype,first_year,first_pmid,citation_pmid,first_issn,first_sentence_id,Questions,Similarity,Correct_Flag,Target_Object,predicted_year,generated_text
C0155210,Eyelid Xanthoma,dsyn,PROCESS_OF,C0030705,Patients,humn,2021,33387399,33387399,,361846976,"In a biomedical context, what is the relationship between Eyelid Xanthoma and patients or groups via PROCESS_OF?",0.1820841133594513,0.0,Patients,2015,"

Eyelid xanthoma is a benign condition characterized by the accumulation of lipid-laden histiocytes in the eyelid. The relationship between eyelid xanthoma and patients or groups via PROCESS_OF can be explained as follows:

In patients with eyelid xanthoma, the PROCESS_OF relationship involves the accumulation of lipid-laden histiocytes in the eyelid, which is a result of the body's attempt to remove excess lipids from the bloodstream. This process is"
C0426732,Large prostate,fndg,PROCESS_OF,C1516196,Cancer Family,humn,2022,34994974,34994974,,378319166,"In a biomedical context, what is the relationship between Large prostate and patients or groups via PROCESS_OF?",0.181479662656784,0.0,Cancer Family,0,"[1999]

The relationship between a large prostate and patients or groups via PROCESS_OF is related to the mechanism of Benign Prostatic Hyperplasia (BPH). BPH is a condition where the prostate gland enlarges, which can lead to urinary problems.

The PROCESS_OF relationship involves the biochemical and hormonal changes that contribute to the growth of the prostate gland. The main mechanism involves the conversion of testosterone to dihydrotestosterone (DHT) by the enzyme 5-alpha-reductase"
C0538398,fraxetin,phsu,TREATS,C0009319,Colitis,dsyn,2024,38163213,38163213,,411868044,Which diseases or conditions is fraxetin commonly used to treat?,0.2901463210582733,0.0,Colitis,2011,"Fraxetin is a natural compound that has been studied for its potential therapeutic effects. It is a lignan, a type of polyphenol found in plants. Fraxetin has been shown to have antioxidant, anti-inflammatory, and neuroprotective properties. 

Fraxetin has been researched for its potential to treat various conditions, including:

1. Neurodegenerative diseases: Fraxetin has been shown to have neuroprotective effects, which may help prevent or slow"
C0032105,Plasma,bdsu,LOCATION_OF,C0056279,copeptins,aapp,2013,23659862,23659862,,19398437,Which proteins is the anatomical location of Plasma?,0.0637373924255371,0.0,copeptins,0,"[1956] 

The anatomical location of plasma is the blood vessels, specifically the blood plasma is found in the vascular system, which includes arteries, veins, and capillaries"
23435,TARDBP,gngm,ASSOCIATED_WITH,C0002736,Amyotrophic Lateral Sclerosis,dsyn,2017,27757524,27757524,,36956053,Which diseases or conditions is TARDBP most strongly associated with?,1.0,1.0,Amyotrophic Lateral Sclerosis,0,"
TARDBP, also known as TDP-43, is a protein that plays a crucial role in RNA processing and transport. Mutations in the TARDBP gene have been strongly associated with Amyotrophic Lateral Sclerosis (ALS), a progressive neurodegenerative disease that affects motor neurons. TDP-43 proteinopathy, characterized by the accumulation of TDP-43 protein in the brain and spinal cord, is a hallmark of ALS and frontotemp"
C0290068|5159,Platelet-Derived Growth Factor beta Receptor|PDGFRB,aapp,PART_OF,C0020114,Human,humn,2011,24212821,24212821,,20505349,"In a biomedical context, what is the relationship between Platelet-Derived Growth Factor beta Receptor|PDGFRB and patients or groups via PART_OF?",0.1160088181495666,0.0,Human,0,"[1993] 
The relationship between Platelet-Derived Growth Factor beta Receptor (PDGFRB) and patients or groups via PART_OF is related to the genetic basis of certain diseases. PDGFRB is a gene that encodes a receptor tyrosine kinase involved in cell growth and division. Mutations in the PDGFRB gene have been associated with various conditions, including chronic eosinophilic leukemia (CEL) and a subset of myeloproliferative ne"
C0000975,Acetate,orch,ASSOCIATED_WITH,C0022661,"Kidney Failure, Chronic",dsyn,2014,24465563,24465563,,19332823,Which diseases or conditions is Acetate most strongly associated with?,0.276166558265686,0.0,"Kidney Failure, Chronic",0,"[1964] Acetate is most strongly associated with Acetaminophen (Paracetamol) toxicity. Acetaminophen is a widely used over-the-counter analgesic and antipyretic. When taken in excess, it can cause severe liver damage due to the formation of a toxic metabolite called N-acetyl-p-benzoquinone imine (NAPQI). Acetate, in the form of acetyl-CoA, is a key"
C0025552,Metals,inch,DISRUPTS,C0243144,uptake,phsf,2019,30622135,30622135,,332884235,Which physiologic functions does Metals disrupt?,-0.066297210752964,0.0,uptake,0,"[1960s] Lead exposure disrupts the production of hemoglobin in red blood cells, which can lead to anemia. 

[1970s] Mercury exposure can damage the nervous system, particularly the brain and kidneys, by disrupting the function of enzymes and proteins.

[1980s] Cadmium exposure can disrupt the body's calcium balance, leading to kidney damage and osteoporosis.

[1990s] Arsenic exposure can disrupt the body's DNA repair mechanisms, leading to"
C0929301,Mammary gland,bpoc,PART_OF,C1265549,Genus Capra,mamm,2015,25433708,25433708,,3227229,"In a biomedical context, what is the relationship between Mammary gland and species via PART_OF?",0.2435990422964096,0.0,Genus Capra,0,"[1995]

The relationship between the mammary gland and species via PART_OF is based on the concept of anatomical structure and function. The PART_OF relationship is a type of biological relationship that describes the composition of an organism. In this case, the mammary gland is a specific anatomical structure that is part of the female reproductive system, which is a component of the organism (species).

The PART_OF relationship is often used in biomedical ontologies, such as the Foundational Model of Anatomy ("
C0260194,radiologist,prog,ISA,C0031831,Physicians,prog,2010,24479176,24479176,,26982103,"In a biomedical context, what is the relationship between radiologist and medical entities via ISA?",0.0916297137737274,0.0,Physicians,2014,"

In the context of biomedical research and clinical practice, the relationship between radiologists and medical entities via the ISA (Investigation-Study-Assay) framework is crucial for data integration and standardization. 

The ISA framework is a data management system that enables the integration of data from various sources, including clinical trials, laboratory experiments, and observational studies. In the context of radiology, ISA facilitates the exchange of data between radiologists and medical entities, such as hospitals, research institutions"
C1510508,wright disease,dsyn,PROCESS_OF,C1020812,Logania,plnt,2015,25273000,25273000,,20087855,"In a biomedical context, what is the relationship between wright disease and medical entities via PROCESS_OF?",0.083535112440586,0.0,Logania,0,"I couldn't find any information on ""Wright disease."" However, I found that there is a condition called ""Wright's disease"" or ""Wright's fracture,"" which is a type of fracture. 

[1906] 
Wright's disease, also known as a Colles' fracture, is a type of fracture that occurs at the distal end of the radius bone in the forearm. The relationship between Wright's disease and medical entities via PROCESS_OF can be explained as follows"
C0005775,Blood Circulation,phsf,PROCESS_OF,C0025914,House mice,mamm,2021,33024895,33024895,,358345483,"In a biomedical context, what is the relationship between Blood Circulation and species via PROCESS_OF?",0.0851205810904502,0.0,House mice,0,"[1861] 

The relationship between Blood Circulation and species via PROCESS_OF is related to the concept of ""circulatory system"" in biology. The circulatory system is a vital process that occurs in all multicellular organisms, including animals and plants. It involves the movement of blood, nutrients, and oxygen throughout the body, which is essential for maintaining life.

In this context, the PROCESS_OF relationship indicates that blood circulation is a biological process that occurs in all species, from simple multicellular organisms"
C0017853,"Hemoglobin, Glycosylated",aapp,PREDISPOSES,C0948089,Acute Coronary Syndrome,dsyn,2023,36594296,36594296,,395208363,"In a biomedical context, what is the relationship between Hemoglobin, Glycosylated and diseases or conditions via PREDISPOSES?",0.2201081365346908,0.0,Acute Coronary Syndrome,0,"[1984] 
The relationship between Hemoglobin, Glycosylated, and diseases or conditions via PREDISPOSES is related to the discovery of Glycosylated Hemoglobin (HbA1c) as a marker for diabetes. 

The scientific mechanism is as follows: In diabetic patients, high blood glucose levels lead to the non-enzymatic glycation of hemoglobin, resulting in the formation of Glycosylated Hemoglobin (HbA1c). This process"
C0030940,Peptide Hydrolases,aapp,NEG_AUGMENTS,C0524637,"Recognition, Psychology",menp,2023,36413328,36413328,,392820069,"In a biomedical context, what is the relationship between Peptide Hydrolases and medical entities via NEG_AUGMENTS?",0.1201559230685234,0.0,"Recognition, Psychology",2015,"

In the context of biomedical research, Peptide Hydrolases (PHs) are a class of enzymes that catalyze the hydrolysis of peptide bonds, leading to the breakdown of proteins into smaller peptides or amino acids. NEG_AUGMENTS is a concept related to the regulation of gene expression, particularly in the context of negative regulation.

The relationship between Peptide Hydrolases and medical entities via NEG_AUGMENTS is as follows:

Peptide Hyd"
